GEOID,Percent low income,Margin of Error,Lower bound,Upper bound
340076086002,0.2716049382716049,0.1780250415822694,0.09357989668933553,0.4496299798538743
340076086003,0.1499292786421499,0.1250190213448899,0.024910257297259986,0.2749482999870398
340076087001,0.1709124594719777,0.1337055433030211,0.037206916168956605,0.3046180027749988
340076087002,0.2498334443704197,0.1842391385332156,0.0655943058372041,0.4340725829036353
340076087003,0.0261363636363636,0.035798963420756,-0.009662599784392403,0.0619353270571196
340076087004,0.1091611091611092,0.0869817516002609,0.022179357560848295,0.1961428607613701
340076088001,0.2190635451505016,0.2505184304181878,-0.03145488526768617,0.4695819755686894
340076088002,0.05180608365019,0.0474977270866411,0.004308356563548901,0.0993038107368311
340076088003,0.0964467005076141,0.1083228240363534,-0.011876123528739305,0.20476952454396752
340076088004,0.0190239867659222,0.0278665167457396,-0.008842529979817399,0.046890503511661796
340076089011,0.3252833908329225,0.1146988848906121,0.21058450594231043,0.4399822757235346
340076089012,0.1324707332101047,0.1576979723647047,-0.025227239154600012,0.2901687055748094
340076089013,0.287292817679558,0.1165770489601044,0.1707157687194536,0.4038698666396624
340076089031,0.0310734463276836,0.0341327215828863,-0.0030592752552026994,0.0652061679105699
340076089032,0.0880503144654087,0.0913793964481526,-0.0033290819827438978,0.1794297109135613
340076089033,0.1294964028776978,0.1296184229698571,-0.00012202009215928067,0.2591148258475549
340076089042,0.1996943453897096,0.1482292140115201,0.051465131378189505,0.34792355940122965
340076090001,0.1960183767228177,0.0944352865088624,0.10158309021395528,0.2904536632316801
340076090002,0.2845417236662106,0.0838747744831656,0.200666949183045,0.3684164981493762
340076091031,0.2327935222672065,0.1493317312287763,0.08346179103843021,0.3821252534959828
340076091032,0.1146616541353383,0.10453680383204,0.010124850303298294,0.2191984579673783
340076091033,0.2259679572763685,0.1342459455472404,0.09172201172912811,0.3602139028236089
340076092011,0.084126189283926,0.1047892205864723,-0.020663031302546306,0.1889154098703983
340076092012,0.4990881458966565,0.1461470698717524,0.3529410760249041,0.6452352157684089
340076092013,0.0837854128993368,0.0748424622717531,0.008942950627583698,0.1586278751710899
340076092021,0.3195876288659793,0.1668340580584987,0.1527535708074806,0.486421686924478
340076092022,0.5605095541401274,0.2007157095778829,0.3597938445622445,0.7612252637180102
340076092023,0.2164242942686056,0.1678228992314811,0.04860139503712449,0.38424719350008674
340076092041,0.2354515050167224,0.1632566885670573,0.0721948164496651,0.39870819358377974
340076092042,0.487726787620064,0.2316958210348647,0.2560309665851993,0.7194226086549287
340076092043,0.41180086047941,0.1684542611273035,0.2433465993521065,0.5802551216067136
340076092051,0.7862208713272543,0.2043376260017227,0.5818832453255316,0.9905584973289769
340076092052,0.0772693173293324,0.0695323709354456,0.007736946393886793,0.14680168826477802
340076092054,0.3275656324582339,0.1846047046409393,0.14296092781729458,0.5121703370991733
340076092055,0.2697768762677485,0.1690313098032741,0.10074556646447438,0.43880818607102257
340076092061,0.1572219855134213,0.0817752292039279,0.07544675630949339,0.2389972147173492
340076092062,0.1282367447595561,0.0718682286556214,0.0563685161039347,0.2001049734151775
340076092071,0.0968660968660968,0.1146991597411534,-0.017833062875056593,0.2115652566072502
340076092072,0.3645173313455088,0.2028003017611278,0.161717029584381,0.5673176331066365
340076092073,0.1392070484581498,0.102166617033801,0.03704043142434879,0.2413736654919508
340076103001,0.5981308411214954,0.4469864869707056,0.1511443541507898,1.045117328092201
340076103002,0.5555555555555556,0.2259527287968737,0.3296028267586819,0.7815082843524292
340076103003,0.4752136752136752,0.1311201564470036,0.3440935187666716,0.6063338316606788
340076104002,0.5740072202166064,0.2308726949733063,0.3431345252433001,0.8048799151899128
340076104003,0.4844327176781002,0.1918704178284015,0.2925622998496987,0.6763031355065017
340076105001,1.0,0.0,1.0,1.0
340076105002,0.3294708381614523,0.1934915847113708,0.1359792534500815,0.5229624228728231
340076105003,0.2097701149425287,0.1477570893756017,0.062013025566927005,0.3575272043181304
340076105004,0.4168310322156475,0.2287618506154563,0.18806918160019118,0.6455928828311038
340076106001,0.356839422259983,0.0881066139226197,0.2687328083373633,0.4449460361826027
340076108001,0.2443910256410256,0.1217504486249436,0.12264057701608201,0.3661414742659692
340076108002,0.3767168083714846,0.173690745330884,0.20302606304060059,0.5504075537023686
340076109001,0.1543810848400556,0.0866237061794926,0.06775737866056301,0.2410047910195482
340076109002,0.3317167798254122,0.1158442310461888,0.2158725487792234,0.447561010871601
340076109003,0.0762541806020068,0.0347749979509239,0.0414791826510829,0.1110291785529307
340076110001,0.4317708333333333,0.2376366247548504,0.19413420857848293,0.6694074580881837
340076110002,0.6181172291296626,0.190232410820139,0.42788481830952363,0.8083496399498016
340076110003,0.4581893572909468,0.2079334658894134,0.25025589140153337,0.6661228231803602
340076110004,0.2235929067077872,0.3210381928334854,-0.0974452861256982,0.5446310995412726
340076111002,0.196969696969697,0.1002298089412778,0.0967398880284192,0.29719950591097477
340076111003,0.1637499999999999,0.16198070931186,0.001769290688139885,0.3257307093118599
340076112001,0.0586637696903855,0.0507512093769948,0.007912560313390701,0.1094149790673803
340076112002,0.2627406568516421,0.1013768214555622,0.1613638353960799,0.3641174783072043
340076112003,0.2033426183844011,0.1416462945825032,0.06169632380189791,0.34498891296690426
340076112004,0.15359477124183,0.151353616930798,0.002241154311032001,0.304948388172628
340076113001,0.3035897435897435,0.089855735070358,0.2137340085193855,0.3934454786601015
340076113002,0.0700934579439251,0.0643193961268381,0.005774061817087006,0.1344128540707632
340076113003,0.0941747572815534,0.1041701129084386,-0.009995355626885194,0.198344870189992
340076114001,0.3020833333333333,0.1311748490776265,0.17090848425570682,0.4332581824109598
340076114002,0.0,0.0,0.0,0.0
340076114003,0.2037754114230396,0.0884861425401521,0.1152892688828875,0.2922615539631917
340076115001,0.1712275215011728,0.0925258753435137,0.0787016461576591,0.26375339684468646
340076115002,0.0902879453391898,0.0595469002417091,0.0307410450974807,0.14983484558089888
340076115003,1.0,0.0,1.0,1.0
340076115004,0.4927953890489913,0.2237021806848476,0.2690932083641437,0.7164975697338389
340076116001,0.2878787878787878,0.1370606851236167,0.1508181027551711,0.4249394730024045
340076116002,0.2265625,0.2623471965985498,-0.035784696598549826,0.4889096965985498
340076116003,0.6688068485821295,0.1322893242784957,0.5365175243036338,0.8010961728606252
340076116004,0.0644329896907216,0.0880862433674089,-0.023653253676687302,0.1525192330581305
340076117001,0.2875989445910289,0.2653071572165167,0.022291787374512206,0.5529061018075456
340076117002,0.0956521739130435,0.0893531250011802,0.006299048911863295,0.18500529891422368
340076117003,0.2412761714855433,0.1291727503007466,0.11210342118479671,0.3704489217862899
340090201011,0.1392,0.0972809474570067,0.04191905254299329,0.2364809474570067
340090201012,0.1829405162738496,0.143756440566886,0.03918407570696361,0.32669695684073563
340090201013,0.1391184573002755,0.1018423222071434,0.0372761350931321,0.2409607795074189
340090201014,0.1678743961352656,0.1114195500853971,0.056454846049868515,0.2792939462206627
340090201021,0.0648769574944072,0.066654006134411,-0.0017770486400038032,0.1315309636288182
340090201022,0.5515789473684212,0.3313876590789871,0.22019128828943407,0.8829666064474082
340090201023,0.1699029126213592,0.2113900908815302,-0.04148717826017101,0.3812930035028894
340090201024,0.4945652173913043,0.2099588265050921,0.2846063908862122,0.7045240438963964
340090201025,0.0709677419354838,0.1351135491730659,-0.06414580723758209,0.2060812911085497
340090202011,0.0507328072153325,0.047787540490259,0.0029452667250734962,0.09852034770559151
340090202012,0.0844036697247706,0.0700524910284765,0.014351178696294112,0.15445616075324708
340090202031,0.175771971496437,0.120804938530477,0.054967032965960005,0.296576910026914
340090202032,0.2788296041308089,0.1324506917390505,0.14637891239175838,0.41128029586985937
340090202033,0.172338090010977,0.1239385537398406,0.0483995362711364,0.2962766437508176
340090202051,0.1002994011976048,0.0574006860087709,0.042898715188833904,0.1577000872063757
340090202052,0.1193548387096774,0.0867469659931618,0.03260787271651561,0.2061018047028392
340090202061,0.0331210191082802,0.0317300165382178,0.0013910025700623954,0.064851035646498
340090202062,0.0634920634920636,0.084855671638745,-0.021363608146681395,0.1483477351308086
340090203011,0.2519628836545324,0.2467951531468198,0.0051677305077126034,0.4987580368013522
340090203012,0.079700272479564,0.056671223383727,0.023029049095837,0.136371495863291
340090203013,0.1650485436893204,0.1684244359014833,-0.00337589221216289,0.3334729795908037
340090203014,0.1156156156156156,0.0699367574016371,0.045678858213978504,0.1855523730172527
340090203021,0.1070663811563169,0.1012623642183137,0.005804016938003212,0.2083287453746306
340090203022,0.0719999999999999,0.0655961759731011,0.006403824026898791,0.137596175973101
340090203023,0.0403057678943712,0.0367095190684958,0.003596248825875399,0.077015286962867
340090203024,0.0,0.0,0.0,0.0
340090204001,0.0598774163130599,0.0453281653871945,0.014549250925865398,0.1052055817002544
340090204002,0.0281995661605207,0.0371010830765472,-0.0089015169160265,0.0653006492370679
340090205001,0.5559284116331097,0.1252555629243026,0.43067284870880707,0.6811839745574123
340090205002,0.4974433893352812,0.0896085761127886,0.4078348132224926,0.5870519654480698
340090206001,0.2236580516898608,0.1067978361294888,0.116860215560372,0.3304558878193496
340090207001,0.0560155869459327,0.0435856932517024,0.012429893694230303,0.09960128019763509
340090207002,0.0632429862101759,0.0436829452160714,0.019560040994104508,0.1069259314262473
340090208001,0.1546391752577319,0.1562694863804441,-0.001630311122712197,0.310908661638176
340090208002,0.1951923076923076,0.097012973083257,0.09817933460905061,0.2922052807755646
340090208003,0.1030640668523676,0.0823117648527013,0.02075230199966631,0.18537583170506888
340090208004,0.1764705882352941,0.1343126524767482,0.0421579357585459,0.31078324071204233
340090208005,0.0729613733905579,0.075982503730229,-0.0030211303396710937,0.14894387712078688
340090209011,0.1116121758737317,0.0406917110349925,0.0709204648387392,0.1523038869087242
340090209021,0.0386266094420599,0.0242351786127856,0.014391430829274302,0.0628617880548455
340090209022,0.080168776371308,0.039093463831516,0.041075312539792,0.119262240202824
340090209023,0.1179883945841392,0.0593879831301802,0.05860041145395901,0.1773763777143194
340090210011,0.2231947483588621,0.0920403971410165,0.1311543512178456,0.31523514549987863
340090210021,0.098479612992398,0.0628439355111042,0.0356356774812938,0.16132354850350222
340090210022,0.084070796460177,0.0982639691410659,-0.014193172680888905,0.1823347656012429
340090211001,0.3590850237375917,0.1622944372187268,0.1967905865188649,0.5213794609563185
340090211002,0.1339563862928349,0.1020318011729403,0.0319245851198946,0.2359881874657752
340090211003,0.2565725413826679,0.1494830251885806,0.1070895161940873,0.40605556657124847
340090213001,0.1271551724137931,0.0990559137720692,0.028099258641723898,0.22621108618586228
340090213002,0.1027777777777777,0.1174029075598354,-0.014625129782057697,0.2201806853376131
340090213003,0.2963752665245203,0.2340732770146939,0.06230198950982638,0.5304485435392142
340090213004,0.4305555555555556,0.2552314007390842,0.1753241548164714,0.6857869562946397
340090213005,0.2407862407862407,0.226078716194951,0.014707524591289683,0.4668649569811917
340090213006,0.1777777777777778,0.190206760132877,-0.012428982355099177,0.3679845379106548
340090213007,0.0,0.0,0.0,0.0
340090213008,0.1999999999999999,0.184627959393262,0.015372040606737913,0.3846279593932619
340090214001,0.3307086614173228,0.2641534354159169,0.0665552260014059,0.5948620968332397
340090214002,0.2310679611650485,0.234987014058298,-0.003919052893249508,0.4660549752233465
340090214003,0.3840749414519906,0.2079073502416228,0.17616759121036782,0.5919822916936134
340090214004,0.453355155482815,0.2439386383319274,0.20941651715088763,0.6972937938147424
340090214005,0.5795090715048026,0.2159151175258421,0.36359395397896044,0.7954241890306447
340090214006,0.6528066528066527,0.3426065698664467,0.310200082940206,0.9954132226730994
340090214007,0.1017441860465115,0.1682329168016475,-0.066488730755136,0.269977102848159
340090215001,0.5645645645645646,0.1863273659587662,0.3782371986057984,0.7508919305233308
340090215002,0.7254901960784315,0.2374439405749382,0.48804625550349323,0.9629341366533697
340090215003,0.2412523020257827,0.1919272179333718,0.049325084092410904,0.4331795199591545
340090215004,0.2591093117408907,0.1847789576711657,0.07433035406972499,0.4438882694120564
340090216001,0.1374795417348608,0.1364516482233115,0.0010278935115493049,0.2739311899581723
340090216002,0.2062615101289134,0.1440836475981641,0.06217786253074928,0.3503451577270775
340090216003,0.2406181015452538,0.1820787843673991,0.05853931717785468,0.42269688591265286
340090216004,0.3270911360799001,0.1609886508614004,0.16610248521849968,0.4880797869413005
340090216005,0.3449477351916377,0.3195147840689272,0.02543295112271049,0.6644625192605649
340090216006,0.0,0.0,0.0,0.0
340090216007,0.0591397849462363,0.1042457315601423,-0.045105946613906,0.16338551650637861
340090217011,0.2247605011053794,0.1535789680911585,0.0711815330142209,0.37833946919653794
340090217012,0.2321806633733238,0.1032498453807308,0.12893081799259298,0.3354305087540546
340090217021,0.0604534005037784,0.06933222519769,-0.008878824693911602,0.1297856257014684
340090217022,0.3151909017059301,0.1695196828505094,0.14567121885542073,0.4847105845564395
340090217023,0.4222539229671898,0.250225215174297,0.17202870779289275,0.6724791381414867
340090218031,0.4341590612777053,0.1524566035493825,0.2817024577283228,0.5866156648270878
340090218032,0.088785046728972,0.075138741481311,0.013646305247661,0.163923788210283
340090218033,0.1980495123780945,0.159966246641817,0.038083265736277516,0.3580157590199115
340090218041,0.4250200481154771,0.2069746363634634,0.21804541175201372,0.6319946844789405
340090218042,0.216025641025641,0.1667485075906779,0.049277133434963094,0.3827741486163189
340090218043,0.4489593657086224,0.2433576655480111,0.20560170016061127,0.6923170312566335
340090218044,0.2703269069572506,0.1942108197877462,0.07611608716950438,0.4645377267449968
340090218051,0.1733809280979092,0.0903235011010447,0.0830574269968645,0.26370442919895387
340090218052,0.0804347826086956,0.0569147469294487,0.023520035679246903,0.1373495295381443
340090218053,0.1593625498007967,0.1253715785477739,0.033990971253022806,0.2847341283485706
340090218061,0.0569800569800568,0.0663706889036052,-0.009390631923548401,0.123350745883662
340090218062,0.5407925407925408,0.1881562380094388,0.352636302783102,0.7289487788019796
340090218063,0.2514688601645123,0.1496786955747046,0.10179016458980772,0.4011475557392169
340090218064,0.1611111111111111,0.1285299305979267,0.0325811805131844,0.2896410417090378
340090219001,0.130057803468208,0.0584858386024008,0.07157196486580719,0.1885436420706088
340090219002,0.1456582633053221,0.0895474389523072,0.05611082435301491,0.23520570225762932
340090219003,0.0804769001490312,0.0554662945806485,0.025010605568382693,0.1359431947296797
340090220001,0.4435483870967742,0.2065479691717364,0.2370004179250378,0.6500963562685106
340090220002,0.5183823529411765,0.1750077810617645,0.343374571879412,0.693390134002941
340090220003,0.518918918918919,0.374798340228436,0.14412057869048295,0.893717259147355
340090220004,0.06,0.0599002630791621,9.97369208378951e-05,0.1199002630791621
340090220005,0.273037542662116,0.2067770329397526,0.06626050972236339,0.4798145756018686
340090221011,0.2588516746411483,0.1306811428880368,0.12817053175311147,0.3895328175291851
340090221021,0.3736532810969637,0.200364969853117,0.17328831124384672,0.5740182509500807
340090221022,0.4316787506971555,0.161871888407063,0.2698068622900925,0.5935506391042185
340090221023,0.0672645739910313,0.0625480141323809,0.00471655985865041,0.1298125881234122
340090221024,0.3348801237432328,0.1694903814999413,0.16538974224329148,0.5043705052431741
340110101011,0.3456686291000841,0.1660373498013732,0.17963127929871092,0.5117059789014573
340110101012,0.3051823416506718,0.1079414495991562,0.19724089205151563,0.413123791249828
340110102001,0.5152109911678115,0.1818591914508963,0.33335179971691525,0.6970701826187078
340110102002,0.4009042954031651,0.1549609010612773,0.24594339434188778,0.5558651964644423
340110102003,0.47820593809223,0.233079535125962,0.245126402966268,0.711285473218192
340110102004,0.034928848641656,0.0746739044167455,-0.0397450557750895,0.1096027530584015
340110103011,0.4480369515011547,0.1440303989859459,0.3040065525152088,0.5920673504871006
340110103012,0.2239208633093525,0.0770582572672207,0.1468626060421318,0.3009791205765732
340110103021,0.1620626151012891,0.0856858913903115,0.0763767237109776,0.24774850649160063
340110103022,0.2626146788990825,0.0883588557185249,0.1742558231805576,0.35097353461760744
340110104011,0.3765875207067918,0.0784895212823978,0.29809799942439397,0.45507704198918963
340110104012,0.4133828996282528,0.0818578741399371,0.3315250254883157,0.4952407737681899
340110104013,0.4394757131842713,0.0851803610584323,0.354295352125839,0.5246560742427036
340110105001,0.1672051696284329,0.0649249303311389,0.102280239297294,0.2321300999595718
340110105002,0.1683748169838945,0.0759668944374477,0.09240792254644681,0.2443417114213422
340110106001,0.4386574074074074,0.1723943102612691,0.2662630971461383,0.6110517176686765
340110106002,0.113345521023766,0.0668126792364516,0.0465328417873144,0.1801582002602176
340110106003,0.2279608192341941,0.1587464062722534,0.0692144129619407,0.3867072255064475
340110106004,0.0867178924259055,0.0738443271059434,0.012873565319962102,0.1605622195318489
340110107011,0.555699481865285,0.2318372020265312,0.32386227983875376,0.7875366838918161
340110107012,0.2438271604938271,0.1945978164021446,0.0492293440916825,0.4384249768959717
340110107013,0.1267820773930753,0.0843803272176527,0.04240175017542258,0.211162404610728
340110107021,0.3207627118644067,0.1637530225679242,0.15700968929648249,0.48451573443233087
340110107022,0.1532311792138574,0.1904955663747125,-0.03726438716085509,0.34372674558856986
340110108001,0.1606299212598425,0.0800425357548602,0.08058738550498229,0.2406724570147027
340110108002,0.1986301369863014,0.183640618478839,0.014989518507462385,0.3822707554651404
340110108003,0.2768860353130016,0.147929909003131,0.1289561263098706,0.42481594431613257
340110201001,0.7931609674728941,0.1315909945583708,0.6615699729145232,0.924751962031265
340110202001,0.5862607338017174,0.157447528368961,0.42881320543275636,0.7437082621706784
340110202002,0.8087201125175809,0.1209528340994009,0.68776727841818,0.9296729466169819
340110203011,0.8460144927536232,0.173704695305413,0.6723097974482102,1.0197191880590362
340110203012,0.4322647362978283,0.2466352639409013,0.185629472356927,0.6789000002387295
340110203021,0.7826086956521741,0.1396694801183347,0.6429392155338394,0.9222781757705087
340110203022,0.5813101236830052,0.2233160264334575,0.35799409724954767,0.8046261501164627
340110204001,0.2412121212121212,0.1625193715450008,0.07869274966712042,0.403731492757122
340110204002,0.5221274868047097,0.1698614851384426,0.3522660016662671,0.6919889719431522
340110205031,0.5642045454545455,0.1778978031086728,0.3863067423458727,0.7421023485632182
340110205032,0.7510521204273228,0.1260321320547448,0.625019988372578,0.8770842524820677
340110206001,0.303201506591337,0.1768420345792536,0.1263594720120834,0.48004354117059056
340110206002,0.3420427553444181,0.2295455694432568,0.11249718590116128,0.5715883247876749
340110206003,0.5609625668449199,0.1976718707863929,0.36329069605852693,0.7586344376313128
340110301001,0.6370370370370371,0.1524185907066642,0.4846184463303729,0.7894556277437013
340110302001,0.1683168316831683,0.2042190351728912,-0.035902203489722895,0.3725358668560595
340110302002,0.3753637245392822,0.2449084302152843,0.13045529432399788,0.6202721547545664
340110302003,0.55,0.3862857651645464,0.16371423483545366,0.9362857651645464
340110302004,0.2455445544554455,0.2581508438533007,-0.012606289397855214,0.5036953983087462
340110302005,0.7254130605822187,0.2028725594797393,0.5225405011024793,0.928285620061958
340110303001,0.6192214111922142,0.2660720761012507,0.35314933509096347,0.8852934872934649
340110303002,0.2475915221579961,0.1439903879211174,0.1036011342368787,0.39158191007911347
340110303003,0.4314784053156146,0.1259866869627791,0.3054917183528355,0.5574650922783937
340110304011,0.2076155938349955,0.1403440471314354,0.06727154670356011,0.3479596409664309
340110304012,0.718562874251497,0.2057077484509343,0.5128551258005627,0.9242706227024313
340110304013,0.0214088397790056,0.0309868277911699,-0.0095779880121643,0.0523956675701755
340110304021,0.6367781155015197,0.168526132554305,0.4682519829472147,0.8053042480558248
340110304022,0.1215777262180974,0.0940475905310162,0.027530135687081195,0.21562531674911362
340110304023,0.0861244019138756,0.0991314700350288,-0.013007068121153195,0.18525587194890442
340110305011,0.3994011976047904,0.2287308414347164,0.17067035617007403,0.6281320390395069
340110305012,0.0240320427236315,0.0297063235194366,-0.005674280795805103,0.0537383662430681
340110305013,0.135365307037203,0.1141319806377703,0.021233326399432706,0.2494972876749733
340110305014,0.1048387096774193,0.0665830744466461,0.0382556352307732,0.1714217841240654
340110305021,0.3296252927400468,0.1797671154490013,0.1498581772910455,0.5093924081890482
340110305022,0.4782608695652174,0.1742141918040957,0.3040466777611217,0.6524750613693131
340110403001,0.2254059216809932,0.1606288432505294,0.06477707843046379,0.38603476493152256
340110403002,0.4194608809993425,0.1284618420971605,0.290999038902182,0.5479227230965029
340110403003,0.3343305908750935,0.1906843468787125,0.14364624399638098,0.525014937753806
340110404001,0.1470588235294118,0.1720986758583976,-0.025039852328985812,0.3191574993878094
340110404002,0.0,0.0,0.0,0.0
340110404003,0.5921945701357466,0.2223826386365417,0.3698119314992049,0.8145772087722883
340110404004,0.146594274432379,0.0993503691198856,0.047243905312493395,0.24594464355226459
340110405001,0.6353658536585366,0.1590100142976051,0.4763558393609315,0.7943758679561417
340110405002,0.3936908517350157,0.3123933660921629,0.08129748564285283,0.7060842178271787
340110405003,0.6116774791473587,0.219155627362754,0.3925218517846047,0.8308331065101127
340110406011,0.0890516576715497,0.0629750449545935,0.026076612716956202,0.1520267026261432
340110406012,0.3108571428571428,0.2742970990783552,0.036560043778787576,0.585154241935498
340110406021,0.5053191489361701,0.1563687258549278,0.34895042308124236,0.6616878747910979
340110406022,0.5949800342270394,0.1693817953022445,0.42559823892479487,0.7643618295292839
340110407011,0.3825735718407386,0.1379150323739431,0.2446585394667955,0.5204886042146817
340110407012,0.3959780621572212,0.1591205353509542,0.236857526806267,0.5550985975081754
340110407021,0.3746498599439776,0.214587983205057,0.16006187673892058,0.5892378431490346
340110407022,0.4307692307692308,0.1843723582059196,0.2463968725633112,0.6151415889751504
340110408001,0.4824684431977559,0.2124154318506385,0.2700530113471174,0.6948838750483943
340110408002,0.163914373088685,0.1102514726568102,0.0536629004318748,0.2741658457454952
340110408003,0.1773835920177383,0.1368265611540737,0.04055703086366458,0.314210153171812
340110408004,0.1503416856492027,0.0843478484971275,0.0659938371520752,0.2346895341463302
340110409011,0.1597222222222222,0.1634271851960738,-0.003704962973851589,0.323149407418296
340110409012,0.4610005379236148,0.1798020644377057,0.2811984734859091,0.6408026023613205
340110409021,0.483433734939759,0.3914783499834745,0.09195538495628447,0.8749120849232335
340110409022,0.1064920273348519,0.1205025017686955,-0.014010474433843595,0.2269945291035474
340110409023,0.4355275022542831,0.1698671475513799,0.26566035470290317,0.605394649805663
340110409024,0.6152980877390326,0.3082622601370307,0.30703582760200193,0.9235603478760632
340110409025,0.0754803293687099,0.0534668053251163,0.022013524043593594,0.12894713469382618
340110410011,0.1862910008410429,0.0976978122170648,0.08859318862397808,0.2839888130581077
340110410012,0.3580712788259957,0.1695340557412113,0.1885372230847844,0.527605334567207
340110410021,0.1104129263913824,0.0621127936751241,0.04830013271625829,0.1725257200665065
340110410022,0.1737878060489678,0.1864415225305173,-0.012653716481549504,0.3602293285794851
340110411011,0.4226519337016574,0.2407010193509859,0.18195091435067148,0.6633529530526433
340110411012,0.3582781456953642,0.1586284938788461,0.19964965181651811,0.5169066395742103
340110411021,0.4747838616714697,0.169211377082948,0.3055724845885217,0.6439952387544177
340110411022,0.7424698795180723,0.2487218583901682,0.4937480211279041,0.9911917379082404
340130001001,0.3135135135135135,0.1614612996053232,0.15205221390819026,0.4749748131188367
340130001002,0.3024793388429752,0.1442426376123496,0.15823670123062558,0.44672197645532474
340130001003,0.317116060961313,0.2089501247370183,0.10816593622429471,0.5260661856983313
340130002001,0.3284543325526932,0.1270755327471186,0.20137879980557458,0.45552986529981176
340130002002,0.5923344947735192,0.2532215550608067,0.3391129397127125,0.8455560498343259
340130003001,0.6793859649122806,0.1953210804072672,0.48406488450501345,0.8747070453195478
340130003002,0.6458236117592161,0.202799806125009,0.44302380563420707,0.8486234178842251
340130004001,0.4703157894736842,0.1262743247388689,0.3440414647348153,0.5965901142125531
340130005001,0.5618345618345618,0.2419743724225406,0.3198601894120212,0.8038089342571024
340130005002,0.5091299677765844,0.1787159752523674,0.330413992524217,0.6878459430289517
340130006001,0.3079126387397064,0.1744371262497498,0.13347551248995662,0.48234976498945625
340130006002,0.5353951890034364,0.2005188709039049,0.3348763180995315,0.7359140599073413
340130007001,0.53551912568306,0.2377669023685427,0.29775222331451734,0.7732860280516027
340130007002,0.6599813432835822,0.2153659775232475,0.44461536576033467,0.8753473208068296
340130007003,0.5406824146981628,0.2624024249133965,0.2782799897847663,0.8030848396115593
340130007004,0.3711699164345403,0.1339096501207288,0.23726026631381147,0.5050795665552691
340130008001,0.4003281378178834,0.2229905549977211,0.1773375828201623,0.6233186928156045
340130008002,0.5307172724348665,0.2409753733345746,0.2897418991002919,0.7716926457694412
340130009001,0.6408730158730159,0.2255422585779171,0.41533075729509883,0.866415274450933
340130009002,0.337129840546697,0.198640710567499,0.138489129979198,0.5357705511141959
340130009003,0.3845265588914549,0.2755740249470955,0.10895253394435939,0.6601005838385503
340130010001,0.7933194154488518,0.1693625656235521,0.6239568498252996,0.9626819810724039
340130010002,0.386873920552677,0.1717186037938129,0.2151553167588641,0.5585925243464899
340130011001,0.2774193548387097,0.3805298019799971,-0.10311044714128736,0.6579491568187068
340130011002,0.3080736543909348,0.1901514731686824,0.11792218122225243,0.49822512755961723
340130013001,0.5188459748720335,0.1531700708439458,0.36567590402808775,0.6720160457159794
340130014001,0.4308797127468582,0.1812271513915485,0.24965256135530972,0.6121068641384066
340130014002,0.5549242424242424,0.2016103817704015,0.35331386065384096,0.7565346241946439
340130015001,0.7906066536203523,0.1348496420114846,0.6557570116088677,0.925456295631837
340130016001,0.5478036175710594,0.1848337100429641,0.3629699075280953,0.7326373276140236
340130016002,0.6153846153846154,0.2766782596015208,0.3387063557830946,0.8920628749861362
340130017001,0.3532110091743119,0.1996417105315419,0.15356929864277002,0.5528527197058538
340130017002,0.361851332398317,0.2171169833436119,0.1447343490547051,0.578968315741929
340130018001,0.168560606060606,0.1837787393228054,-0.015218133262199396,0.3523393453834114
340130018002,0.3764450867052022,0.1414060520996206,0.23503903460558162,0.5178511388048228
340130019001,0.1111111111111111,0.2246329073960646,-0.11352179628495349,0.3357440185071757
340130019002,0.660833762223366,0.1933626141362734,0.46747114808709256,0.8541963763596394
340130020001,0.4653312788906009,0.3025809798027146,0.1627502990878863,0.7679122586933155
340130020002,0.4759979787771602,0.1705264195392555,0.3054715592379047,0.6465243983164157
340130020003,0.4446831364124597,0.2210472123094266,0.22363592410303312,0.6657303487218863
340130021001,0.8052851182197497,0.1770388095706853,0.6282463086490644,0.982323927790435
340130021002,0.1666666666666666,0.1722605747957512,-0.005593908129084585,0.3389272414624178
340130021003,0.4638124362895005,0.3122994277492208,0.15151300854027966,0.7761118640387212
340130021004,0.4499294781382228,0.2753021855817623,0.17462729255646053,0.7252316637199852
340130022021,0.4615384615384615,0.2507315778279628,0.21080688371049872,0.7122700393664243
340130022022,0.4261437908496732,0.2595123204499771,0.1666314703996961,0.6856561112996502
340130022023,0.470703125,0.2059125416606648,0.2647905833393352,0.6766156666606649
340130022031,0.5985776970797398,0.11785057550161,0.48072712157812986,0.7164282725813499
340130022041,0.0674846625766871,0.0855841161085456,-0.018099453531858503,0.15306877868523272
340130022042,0.1239406779661016,0.1113794503082443,0.012561227657857305,0.2353201282743459
340130023001,0.1315115286080272,0.1435021069422214,-0.011990578334194202,0.2750136355502486
340130023002,0.0902255639097744,0.1483447283145808,-0.058119164404806384,0.2385702922243552
340130023003,0.1993341656263004,0.1434021671293709,0.05593199849692951,0.3427363327556713
340130023004,0.6873786407766991,0.2583599464076032,0.4290186943690959,0.9457385871843023
340130024001,0.589298626174982,0.2149122884565257,0.37438633771845625,0.8042109146315077
340130024002,0.4574036511156186,0.2584253554808547,0.19897829563476388,0.7158290065964733
340130024003,0.409025787965616,0.2469127929309821,0.16211299503463392,0.6559385808965981
340130025001,0.4393382352941176,0.1962875157420301,0.24305071955208749,0.6356257510361477
340130025002,0.4491959064327485,0.2854701972576171,0.1637257091751314,0.7346661036903656
