GEOID,Estimate,Margin of Error
1500000US340170113003,0.8247863247863247,0.21190154314679385
1500000US340170114001,0.9081145584725537,0.09362041926672422
1500000US340170114002,0.5664335664335665,0.19630790697339282
1500000US340170114003,0.8858669256920836,0.09439246120568631
1500000US340170115001,0.8529411764705882,0.11520296519967148
1500000US340170115002,0.8337311058074781,0.10520364281832584
1500000US340170115003,0.9422680412371134,0.10101093995109221
1500000US340170116001,0.5584604212055192,0.1373712090846993
1500000US340170116002,0.6744186046511628,0.2086680132580463
1500000US340170116003,0.725604670558799,0.20981610291481684
1500000US340170116004,0.5825734549138805,0.2650061562451778
1500000US340170123001,0.8081058726220016,0.109513893170832
1500000US340170123002,0.7928934010152284,0.09628610004366538
1500000US340170124001,0.8709677419354839,0.10870069730122255
1500000US340170124002,0.8995873452544704,0.10368625264596532
1500000US340170124003,0.967436974789916,0.04413683316432699
1500000US340170125001,0.7919375812743823,0.15113892811382768
1500000US340170125002,0.8007075471698113,0.2240781878969979
1500000US340170125003,0.7878395860284605,0.1548311963962063
1500000US340170125004,0.7884615384615384,0.26695573292530983
1500000US340170126001,0.9898862199747156,0.018559203595771248
1500000US340170126002,0.963531669865643,0.03943594700414729
1500000US340170126003,0.8139711465451784,0.12259867636451034
1500000US340170127001,0.7337770382695508,0.17422584059341784
1500000US340170127002,0.8130232558139535,0.1269334660426089
1500000US340170127003,0.7274633123689728,0.15270680350560487
1500000US340170127004,0.6671052631578948,0.20884272305978102
1500000US340170128001,0.7149425287356321,0.17943734748466916
1500000US340170128002,0.5139911634756995,0.1953791499206096
1500000US340170128003,0.7323809523809524,0.15225364742972675
1500000US340170129001,0.6354166666666666,0.183076577316969
1500000US340170129002,0.579152459814905,0.17502221786037137
1500000US340170130001,0.7501357957631722,0.10742500378741507
1500000US340170130002,0.7100737100737101,0.2502826491390307
1500000US340170130003,0.6856780735107731,0.19908915364144136
1500000US340170131001,0.6932754880694143,0.11078067114053322
1500000US340170132001,0.6934984520123839,0.21537184822995703
1500000US340170132002,0.767529665587918,0.17901247777087542
1500000US340170132003,0.5297663903541824,0.20924169710244558
1500000US340170133001,0.8649056603773585,0.12402792218136151
1500000US340170133002,0.8998589562764457,0.11772153054721655
1500000US340170133003,0.5658709106984969,0.1649183684869084
1500000US340170134001,0.3595413595413595,0.14894311840864077
1500000US340170134002,0.642346208869814,0.197467572617783
1500000US340170135001,0.6359223300970874,0.19186103597533513
1500000US340170135002,0.5817111815301041,0.16774672043644945
1500000US340170135003,0.7028548451950141,0.16012128576315932
1500000US340170136001,0.5664233576642336,0.18545117075433004
1500000US340170136002,0.5161290322580645,0.184605824219669
1500000US340170137001,0.45813282001924927,0.11830659410605796
1500000US340170137002,0.6843403205918619,0.13812671673108132
1500000US340170138001,0.6717226435536294,0.21856917446735713
1500000US340170138002,0.85052754982415,0.05139702332761411
1500000US340170139001,0.751538097491718,0.11973110474643649
1500000US340170139002,0.6416666666666667,0.15671211662292656
1500000US340170140001,0.5866666666666667,0.1867457072927896
1500000US340170140002,0.943089430894309,0.04992350381718814
1500000US340170140003,0.9176,0.07865880222357804
1500000US340170140004,0.8705148205928237,0.13243295324632
1500000US340170141011,0.9184265010351967,0.060207361823091735
1500000US340170141012,0.7663551401869159,0.20964074497464388
1500000US340170141021,1.0,0.0
1500000US340170141022,0.7991287512100678,0.19896243039340059
1500000US340170141023,0.8831030818278427,0.08547852334190527
1500000US340170142001,0.5217794253938832,0.26675373811634107
1500000US340170142002,0.8979885057471264,0.10684576950097044
1500000US340170142003,0.8617623282134196,0.1156188623783306
1500000US340170142004,0.7883995703544576,0.20091188533292556
1500000US340170143001,0.3931484502446982,0.21096783279033138
1500000US340170143002,0.5841035120147874,0.19797316165418877
1500000US340170143003,0.8002466091245376,0.14561355674343696
1500000US340170143004,0.7876200640341515,0.1262172079746972
1500000US340170144011,0.9250755287009064,0.07690305310822879
1500000US340170144012,0.8815635939323221,0.12245523138994346
1500000US340170144013,0.9049621530698065,0.07793817439112036
1500000US340170144021,0.9586776859504132,0.04436367642600987
1500000US340170144022,0.7596153846153846,0.17826672565658092
1500000US340170145011,0.7567567567567568,0.21608386075463953
1500000US340170145012,0.5161699429296132,0.2370242740530674
1500000US340170145013,0.7350689127105666,0.14447123669480771
1500000US340170145021,0.5557251908396946,0.1921114436792599
1500000US340170145022,0.38803418803418804,0.26871307515672094
1500000US340170145023,0.3124312431243124,0.15767184978228804
1500000US340170146001,0.7266187050359713,0.19497584681044575
1500000US340170146002,0.7587301587301587,0.16672814874602204
1500000US340170147001,0.7255293647622852,0.13591935688462758
1500000US340170147002,0.7586520947176685,0.20189714485188176
1500000US340170147003,0.6669847328244275,0.1902570175491321
1500000US340170148011,0.5661874070401587,0.16278743423224085
1500000US340170148012,0.5189919649379109,0.20490258332745032
1500000US340170148021,0.7832167832167832,0.1396650921257798
1500000US340170149001,0.8165969316596932,0.14523411141862255
1500000US340170149002,0.5158227848101266,0.20094142608295784
1500000US340170150011,0.9355670103092784,0.046954448286900825
1500000US340170150012,0.8985507246376812,0.1081382472105276
1500000US340170150031,0.5816057293629853,0.24459967523930487
1500000US340170150041,0.6685761047463176,0.18286088524987978
1500000US340170150042,0.6144578313253012,0.17203112782421962
1500000US340170151001,0.5524625267665952,0.1981906002456786
1500000US340170151002,0.5573979591836735,0.1809953331902474
1500000US340170152011,0.8956582633053222,0.05667678111385722
1500000US340170152012,0.9422222222222222,0.04135232827666702
1500000US340170152021,0.6816269284712483,0.1533288624737933
1500000US340170152022,0.657104736490994,0.17941005016610523
1500000US340170152023,0.44544906570223025,0.23556921660444483
1500000US340170152024,0.9278260869565217,0.10504696588001261
1500000US340170153001,0.5073206442166911,0.19105141716071108
1500000US340170153002,0.7657657657657657,0.15423698457259963
1500000US340170153003,0.5699570815450644,0.25374323964353146
1500000US340170155001,0.44366812227074237,0.19111272704049367
1500000US340170155002,0.6427406199021207,0.16390890353218426
1500000US340170155003,0.5969868173258004,0.23392149908447227
1500000US340170156001,0.46836935166994104,0.1187916571574979
1500000US340170156002,0.5221238938053098,0.14536181526515451
1500000US340170157001,0.7028772753963594,0.15421177669807895
1500000US340170157002,0.26365264100268576,0.11220420735664742
1500000US340170158011,0.19014084507042253,0.3101563346548131
1500000US340170158012,0.9355488418932527,0.03628453873232947
1500000US340170158021,0.7407862407862408,0.09857683430788843
1500000US340170158022,0.5614115490375802,0.23390547136176656
1500000US340170159001,0.5850860420650096,0.15011344737465218
1500000US340170159002,0.6137532133676092,0.14426458963110714
1500000US340170159003,0.6731283422459893,0.2101830121451725
1500000US340170159004,0.8766066838046273,0.1243957781790808
1500000US340170160001,0.4845953002610966,0.20778403265102202
1500000US340170160002,0.48939554612937436,0.1485804835758733
1500000US340170161001,0.6189655172413793,0.17371715712593072
1500000US340170161002,0.3830798479087453,0.19500599909763486
1500000US340170162001,0.3834095362508165,0.23921651713352382
1500000US340170162002,0.5794813979706878,0.1842564677884309
1500000US340170162003,0.6642570281124498,0.17784864469573905
1500000US340170163001,0.49159381304640215,0.22598899629638908
1500000US340170163002,0.7254534083802376,0.15188196881050586
1500000US340170163003,0.6765601217656012,0.17653758621633678
1500000US340170164001,0.5271920088790233,0.2369501331494188
1500000US340170164002,0.5229166666666667,0.18136248131540006
1500000US340170164003,0.3827046918123275,0.21884271289651883
1500000US340170165001,0.8303249097472925,0.08799099138461176
1500000US340170165002,0.48713119899560575,0.23841513718789104
1500000US340170165003,0.798984771573604,0.13904894536452464
1500000US340170166001,0.468,0.16997331658604825
1500000US340170166002,0.5237341772151899,0.1803978305499368
1500000US340170167001,0.6674698795180722,0.13165145562408392
1500000US340170168001,0.6059782608695652,0.21975084077738846
1500000US340170168002,0.3955637707948244,0.25609633329053105
1500000US340170168003,0.43636363636363634,0.2595649817790714
1500000US340170169001,0.4161816065192084,0.16633969625666836
1500000US340170169002,0.3282442748091603,0.1251776530253977
1500000US340170170001,0.6666666666666666,0.16994494220666478
1500000US340170170002,0.3800498753117207,0.20537903987341982
1500000US340170170003,0.5076071922544951,0.20515353350754015
1500000US340170171001,0.571671388101983,0.20909688518369376
1500000US340170171002,0.25627376425855514,0.12219238230413335
1500000US340170171003,0.3232432432432432,0.1744906933923272
1500000US340170171004,0.6233644859813084,0.182748979330268
1500000US340170172001,0.6623883928571429,0.16776492707022053
1500000US340170172002,0.5163991625959525,0.18238506311788458
1500000US340170173001,0.7876712328767124,0.10012164885648071
1500000US340170174001,0.37424547283702214,0.1440256859041211
1500000US340170174002,0.6259720062208398,0.11793632978487126
1500000US340170175001,0.6008513425016372,0.09546509179290205
1500000US340170175002,0.6359680928208847,0.16403861284708762
1500000US340170176001,0.26170212765957446,0.16872044328453156
1500000US340170176002,0.7435470441298918,0.17401924819449363
1500000US340170177001,0.6254355400696864,0.12338777159076471
1500000US340170177002,0.48394004282655245,0.2497833484931691
1500000US340170178001,0.7136109918419923,0.1474755661040993
1500000US340170178002,0.4965612104539202,0.28973377783175136
1500000US340170178003,0.5549845837615622,0.23474770302399967
1500000US340170178004,0.6526442307692307,0.19467032342636859
1500000US340170179001,0.9160063391442155,0.09273443007491045
1500000US340170179002,0.9619326500732065,0.019007077236950453
1500000US340170180001,0.7128761716822891,0.14819113967441233
1500000US340170180002,0.6929595827900913,0.14003010559851414
1500000US340170180003,0.6764705882352942,0.13047835482664707
1500000US340170181001,0.8309008555611475,0.0679052075161373
1500000US340170181002,0.6626768226332971,0.22520080604353265
1500000US340170182001,0.683068017366136,0.2237600235139198
1500000US340170182002,0.6652644230769231,0.3222221475767376
1500000US340170182003,0.9052808046940486,0.11309284076410181
1500000US340170182004,0.9801587301587301,0.03596213822592773
1500000US340170183011,0.977088948787062,0.02219861407020351
1500000US340170183012,0.9581881533101045,0.05559244157385213
1500000US340170183021,0.9793758967001435,0.015064310002110231
1500000US340170184011,0.8800841514726507,0.10869331195212206
1500000US340170184012,0.7903614457831325,0.22591548091257407
1500000US340170184013,0.6728,0.17574545246860168
1500000US340170184021,0.9572446555819477,0.03408039541571042
1500000US340170184022,0.9916559691912709,0.01826636725483784
1500000US340170185011,0.9088382434685937,0.0542563502786414
1500000US340170185021,0.9433580579905597,0.0429863210246365
1500000US340170185022,0.8046218487394958,0.18659434926407537
1500000US340170186001,0.9223716381418093,0.04630706030435194
1500000US340170186002,0.8183831672203765,0.1187860155108443
1500000US340170187011,0.8967065868263473,0.05142125553727536
1500000US340170187012,0.8380681818181818,0.09086766413191458
1500000US340170187021,0.7489300998573466,0.19822258345458316
1500000US340170187022,0.804642166344294,0.16741447237035417
1500000US340170187023,0.9088825214899714,0.05989125302330731
1500000US340170187024,0.8375350140056023,0.11866138248470016
1500000US340170188001,0.8848,0.09332280226616654
1500000US340170188002,0.8384,0.09508879496307042
1500000US340170188003,0.8735849056603774,0.07469790318888961
1500000US340170189001,0.7597315436241611,0.1569801066436852
1500000US340170189002,0.92071468453378,0.04210845721633665
1500000US340170189003,0.9375,0.06031933915600322
1500000US340170190001,0.6844286560094731,0.1764458934327135
1500000US340170190002,0.9679930795847751,0.040547322207228016
1500000US340170190003,0.7182320441988951,0.2296865597901477
1500000US340170190004,0.18237831176833025,0.19952048132080705
1500000US340170191001,0.7421981004070556,0.07720018796171471
1500000US340170192001,0.9882583170254403,0.020383810862166642
1500000US340170192002,0.9816813869807001,0.02197260418733665
1500000US340170193001,0.7841394025604552,0.08022331556995677
1500000US340170194001,0.7037037037037037,0.15608070829060702
1500000US340170194002,0.7936643835616438,0.12358560904287874
1500000US340170198001,0.8840213049267643,0.06307027840936077
1500000US340170199001,0.5282776349614395,0.24920577481152514
1500000US340170199002,0.9215922798552473,0.05573096923194997
1500000US340170199003,0.8149210903873745,0.1782678249001371
1500000US340170200001,0.9745958429561201,0.03743527267404784
1500000US340170200002,0.4393638170974155,0.2517467639502474
1500000US340170200003,0.898695318495779,0.07953972613410464
1500000US340170200004,0.6392727272727273,0.12953083509687194
1500000US340170201001,0.9143101970865467,0.037534417545672084
1500000US340170324001,0.4499605988967691,0.23708321700145402
1500000US340170324002,0.5267942583732057,0.29535767413230424
1500000US340170324003,0.31868131868131866,0.13823244873877172
1500000US340170324004,0.3667711598746082,0.30066716921135206
1500000US340190101001,0.9930580928023384,0.011725658711500801
1500000US340190101002,0.8881278538812786,0.09909701767130732
1500000US340190101003,0.8986013986013986,0.1498571401470064
1500000US340190101004,0.9608819345661451,0.0629574356925194
1500000US340190102011,0.7870879120879121,0.29168121378770234
1500000US340190102012,0.9449152542372882,0.033493160841811725
1500000US340190102021,0.9626345788473718,0.03869169209635089
1500000US340190102022,0.9328743545611016,0.06286798583977161
1500000US340190102023,0.8881789137380192,0.0615850024039795
1500000US340190103001,0.7424812030075187,0.07539724068871051
1500000US340190103002,0.8536155202821869,0.045676632960478344
1500000US340190103003,0.9279454722492697,0.05097829638347243
1500000US340190104001,0.8884331419196062,0.05727931925136528
1500000US340190104002,0.8521536670547147,0.08683573574274231
1500000US340190104003,0.7946127946127947,0.16582499689710065
1500000US340190104004,0.883495145631068,0.08584792695727216
1500000US340190105001,0.9566236811254396,0.03607250751135874
1500000US340190105002,0.9182561307901907,0.08595536294040507
1500000US340190105003,0.9439728353140917,0.05007134883806277
1500000US340190105004,0.8938253012048193,0.07727326491837715
1500000US340190106001,0.9474467030242935,0.060308408198130055
1500000US340190106002,0.8384244372990354,0.06508931755898069
1500000US340190106003,0.9596899224806201,0.05053848579428223
1500000US340190106004,0.7904191616766467,0.1618019985558065
1500000US340190107011,0.7479201331114809,0.06957349145511227
1500000US340190107012,0.915506958250497,0.09629271783040959
1500000US340190107013,0.9275449101796407,0.07212456638584246
1500000US340190107014,0.806979280261723,0.12977777681292685
1500000US340190107021,0.9358010410641989,0.07231894541522732
1500000US340190107022,0.900137741046832,0.049395128044368304
1500000US340190108011,0.9602385685884692,0.02690792637716716
1500000US340190108012,0.8535895986433013,0.09019528331532356
1500000US340190108021,0.8319914117015567,0.08509827465341653
1500000US340190109001,0.7878787878787878,0.14905090413648614
1500000US340190109002,0.8005952380952381,0.15140325682470462
1500000US340190109003,0.9109390125847048,0.10454730263933334
1500000US340190109004,0.7682692307692308,0.16838762569082588
1500000US340190110011,0.8831919814957594,0.10014265483739543
1500000US340190110012,0.8626528692380057,0.10793065600660617
1500000US340190110013,0.9793713163064833,0.035674545150163245
1500000US340190110014,0.9744847890088322,0.04087269166001025
1500000US340190110031,0.8885630498533724,0.07391296882814773
1500000US340190110032,0.9412866958151156,0.06528479700805181
1500000US340190110033,0.9421238047307499,0.05549470294693923
1500000US340190110041,0.9048843187660668,0.07767133706419009
1500000US340190111001,0.7956349206349206,0.2199125792144647
1500000US340190111002,0.8418688230008985,0.1065815683339774
1500000US340190111003,0.8458874458874459,0.13797758882514657
1500000US340190111004,0.8927492447129909,0.1793929513505988
1500000US340190112021,0.9697766097240473,0.02873394573725228
1500000US340190112022,0.8314732142857143,0.10231895442006124
1500000US340190112023,0.7317073170731707,0.23670059248051978
1500000US340190112031,0.9269406392694064,0.08634551204011301
1500000US340190112032,1.0,0.0
1500000US340190112033,0.8072439633638634,0.16121727202145483
1500000US340190112041,0.9381318236959159,0.058724853711727164
1500000US340190113011,0.9410131852879945,0.05724492589968633
1500000US340190113012,0.8476580263756253,0.10942141959036288
1500000US340190113013,0.9558441558441558,0.043311685751393866
1500000US340190113031,0.7847800237812128,0.1190155845200258
1500000US340190113032,0.9760159893404398,0.03749111527851647
1500000US340190113033,0.9299889746416758,0.06340273722735594
1500000US340190113041,0.9934959349593496,0.010507050561275962
1500000US340190113042,0.9575208913649025,0.028931819556347407
1500000US340190113051,0.9527363184079602,0.03914777142718062
1500000US340190113052,0.9785841760856633,0.03974377072118992
1500000US340190113061,0.8777876895628903,0.11031385149129681
1500000US340190113062,0.9332744144940345,0.06121832323640759
1500000US340190114001,0.5338491295938105,0.21651456261523
1500000US340190114002,0.7687400318979266,0.13806757183033336
1500000US340190114003,0.8958919527293191,0.06235231478107248
1500000US340190115001,0.824182603331277,0.0746406296240152
1500000US340190115002,0.9019211324570273,0.09060303393639833
1500000US340190115003,0.855816493719279,0.1293401240525144
1500000US340190116001,0.952931108258451,0.04028252099228538
1500000US340190116002,0.9644144144144144,0.025471415748172722
1500000US340190116003,0.8168421052631579,0.08331660438586434
1500000US340190117001,0.9421296296296297,0.06944488580839657
1500000US340190117002,0.9046692607003891,0.07302226908489991
1500000US340190117003,0.953168044077135,0.07432113258195955
1500000US340190118001,0.8820403825717322,0.06864455442137933
1500000US340190118002,0.8572719060523939,0.09356729704125254
1500000US340190119001,0.9197786998616874,0.0520051662520964
1500000US340190119002,0.9188660801564027,0.0930629181846458
1500000US340190119003,0.8932038834951457,0.07218844568266948
1500000US340210001001,0.48723792160437557,0.2635817508570414
1500000US340210001002,0.628839590443686,0.33171248085338684
1500000US340210002001,0.7373493975903614,0.2908810384132464
1500000US340210002002,0.0987551867219917,0.11139517048664685
1500000US340210002003,0.5390749601275917,0.4028790208743246
1500000US340210002004,0.8113374667847653,0.21975071074302804
1500000US340210003001,0.6223880597014926,0.228554109677857
1500000US340210003002,0.1933287950987066,0.1414036234322873
1500000US340210003003,0.3056092843326886,0.33525353292722304
1500000US340210003004,0.7722443559096945,0.1865378385776161
1500000US340210004001,0.21699819168173598,0.19443336458328464
1500000US340210004002,0.0,0.0
1500000US340210004003,0.2891448174467042,0.14885503231546332
1500000US340210005001,0.6219512195121951,0.20552371984509316
1500000US340210005002,0.42260553790285976,0.3018937439705175
1500000US340210005003,0.4029275808936826,0.2140680891955826
1500000US340210006001,0.74,0.3284557155005437
1500000US340210006002,0.7611862643080125,0.1303126825824041
1500000US340210006003,0.7852789498359118,0.16516194305579557
1500000US340210007001,0.20185614849187936,0.1531560922625061
1500000US340210007002,0.7560553633217993,0.20111793451758325
1500000US340210007003,0.7808219178082192,0.18284944869883887
1500000US340210008001,0.5069156293222683,0.22121605527943264
1500000US340210008002,0.3261058109280139,0.24188516822311285
1500000US340210009001,0.5339739190116678,0.16580753218914193
1500000US340210009004,0.4603658536585366,0.25255984905828244
1500000US340210009005,0.6324362606232294,0.13391479949397483
1500000US340210010001,0.7265625,0.26548723337043656
1500000US340210010002,0.10625,0.1302466152365731
1500000US340210010003,0.8459563543003851,0.18737403918134127
1500000US340210011011,0.4877365101611773,0.18019094673401825
1500000US340210011012,0.5294759825327511,0.22454464181010428
1500000US340210011021,0.6826722338204593,0.27301022493903576
1500000US340210011022,0.588,0.21275968133208495
1500000US340210011023,0.46403197158081705,0.22784284774674954
1500000US340210012001,0.5982824427480916,0.3171691878888379
1500000US340210012002,0.46417445482866043,0.1656097383092914
1500000US340210012003,0.7070588235294117,0.2473867386548225
1500000US340210013001,0.0,0.0
1500000US340210013002,0.4536671058410189,0.1334906111918401
1500000US340210013003,0.9409368635437881,0.06897015619120672
1500000US340210014011,0.09414758269720101,0.09247851567137497
1500000US340210014012,0.04792332268370607,0.09529941190784816
1500000US340210014013,0.2889344262295082,0.24680661362196485
1500000US340210014014,0.4754273504273504,0.14856752457759745
1500000US340210014021,0.5373443983402489,0.2677837664390155
1500000US340210014022,0.5005291005291005,0.21924497227815834
1500000US340210015001,0.756202804746494,0.2344973243860874
1500000US340210015002,0.5388219544846051,0.301501733513867
1500000US340210015003,0.6498637602179836,0.3118512558849514
1500000US340210016001,0.4664057403783431,0.2142746817611142
1500000US340210017001,0.44989106753812635,0.24463572987789955
1500000US340210017002,0.3376413570274637,0.17036876624061584
1500000US340210017003,0.6920454545454545,0.2684754320755425
1500000US340210018001,0.5634441087613293,0.22629934146013383
1500000US340210018002,0.5334872979214781,0.1886442962974681
1500000US340210018003,0.4446428571428571,0.17972155834346867
1500000US340210019001,0.4571099597006333,0.13308240120095471
1500000US340210020001,0.4598684210526316,0.15760397083555588
1500000US340210021001,0.4131599081866871,0.22907271585097538
1500000US340210021002,0.26875,0.2508271961489803
1500000US340210021003,0.36895847515316543,0.1812143693374573
1500000US340210021004,0.6220886551465064,0.24232401943362952
1500000US340210022001,0.3596654275092937,0.24784308905517932
1500000US340210022002,0.6508210890233362,0.25204014456979645
1500000US340210022003,0.7005420054200542,0.2589539502228132
1500000US340210022004,0.5642458100558659,0.280075080118413
1500000US340210022005,0.5965362411802437,0.2807678356018332
1500000US340210025001,0.6396556841792816,0.19013522140794475
1500000US340210025002,0.8123486682808717,0.2601429371461166
1500000US340210025003,0.642570281124498,0.2603208474845507
1500000US340210025004,0.6697622585438335,0.21319462318940494
1500000US340210026011,0.6783004552352049,0.2636242240344674
1500000US340210026012,0.8805860805860806,0.12379271011283338
1500000US340210026013,0.43105590062111804,0.2208921374509267
1500000US340210026014,0.6781542056074766,0.1966072343060217
1500000US340210026021,0.6388631448872413,0.19632722324795426
1500000US340210026022,0.9324603721571331,0.05744452543734733
1500000US340210027011,0.7938625750500333,0.14265938297147188
1500000US340210027012,0.6972677595628415,0.18625501523249283
1500000US340210027013,0.621882951653944,0.18714191234901625
1500000US340210027021,0.8219679633867277,0.120091175986138
1500000US340210027022,0.6692844677137871,0.22625345771835767
1500000US340210027023,0.8700994733762434,0.09626669785128164
1500000US340210027024,0.9048888888888889,0.06471416853256047
1500000US340210028001,0.5039637599093998,0.3539881913391553
1500000US340210028002,0.7537901758641601,0.1653365428644059
1500000US340210028003,0.4577991452991453,0.20140097555135522
1500000US340210029021,0.9522353840275124,0.03999253604217558
1500000US340210029022,0.7034068136272545,0.27466751412811874
1500000US340210029023,0.5619946091644205,0.23788887025200128
1500000US340210029024,0.4621026894865526,0.3241507953603579
1500000US340210029031,0.9404432132963989,0.04529964312340202
1500000US340210029032,0.8892508143322475,0.10986923283704123
1500000US340210029041,0.9185973700688791,0.09184417214682647
1500000US340210029042,0.8308550185873605,0.1047038562785485
1500000US340210029043,0.9842784952274003,0.021764337013311725
1500000US340210030011,0.7823974082073434,0.14324859190977615
1500000US340210030012,1.0,0.0
1500000US340210030013,0.926131850675139,0.07519935024030583
1500000US340210030014,0.9603235747303543,0.04369614493813732
1500000US340210030021,0.930921052631579,0.07109044271196213
1500000US340210030022,0.9038461538461539,0.11254844093896169
1500000US340210030023,0.9445887445887445,0.06164498094041492
1500000US340210030024,1.0,0.0
1500000US340210030025,0.9749600426212041,0.03265899259358542
1500000US340210030031,0.8833718244803695,0.11069943869073019
1500000US340210030032,0.69625,0.1840437141526443
1500000US340210030033,0.9482517482517483,0.04427491292728522
1500000US340210030034,0.9100037188545927,0.07027283587259692
1500000US340210030041,0.9222846441947565,0.06812804155258304
1500000US340210030042,0.8302956662616444,0.11207755728333021
1500000US340210030043,0.8947939262472885,0.0865131435220655
1500000US340210030061,0.9719376391982183,0.025709136095136035
1500000US340210030062,0.9377382465057179,0.051712716843423934
1500000US340210030063,0.8289322617680827,0.1759157184682167
1500000US340210030071,0.9040284360189573,0.07995898232853887
1500000US340210030072,0.9537712895377128,0.05328078443544857
1500000US340210030073,0.7757575757575758,0.10976705797766657
1500000US340210030081,0.9864294330518697,0.005559210028567753
1500000US340210030082,0.9009254218835057,0.09799870815233515
1500000US340210030091,0.7364672364672364,0.23049297362350044
1500000US340210030092,0.781741465285769,0.13278885259510806
1500000US340210030093,0.7656477438136827,0.16161507506549747
1500000US340210031001,0.5904522613065326,0.16279293277798024
1500000US340210031002,0.7244623655913979,0.1794498420659563
1500000US340210031003,0.7328170377541142,0.21584511470279732
1500000US340210032011,0.8548387096774194,0.13384629091025393
1500000US340210032012,0.9492583918813428,0.06482146792560402
1500000US340210032013,0.8767650834403081,0.1099562752388919
1500000US340210032015,0.8361955085865258,0.10678568168474231
1500000US340210032016,0.8342059336823735,0.15156113792064216
1500000US340210032021,0.9036381514257621,0.0476785768482182
1500000US340210032022,0.9916452442159382,0.015915987255767632
1500000US340210032023,0.8642501776830135,0.10711123018674815
1500000US340210033011,0.841304347826087,0.09859511336807045
1500000US340210033012,0.8272642390289449,0.10206926726339
1500000US340210033013,0.9271844660194175,0.08197648684039771
1500000US340210033014,0.9883177570093458,0.021091729735165272
1500000US340210033031,0.8966921119592876,0.07337397909043779
1500000US340210033032,0.9337952270977675,0.08008325505582775
1500000US340210033033,0.8980537534754403,0.1030215791629926
1500000US340210033034,0.9257188498402555,0.07157694923503011
1500000US340210033041,0.9248554913294798,0.12107430643371109
1500000US340210033042,0.995159728944821,0.002327211701032391
1500000US340210034001,0.7156862745098039,0.2512171620448822
1500000US340210034002,0.5826017557861133,0.16810617736966796
1500000US340210035001,0.8582474226804123,0.16192228713791837
1500000US340210035002,0.6609247506799637,0.2919245919506633
1500000US340210035003,0.8347529812606473,0.1142657470461271
1500000US340210035004,0.5761078998073218,0.3208151779492115
1500000US340210035005,0.5656565656565656,0.375305872138851
1500000US340210035006,0.8260667903525046,0.10976275299952756
1500000US340210036011,0.44088526499708797,0.194559580625782
1500000US340210036012,0.8519021739130435,0.1100680969075538
1500000US340210036021,0.4177449168207024,0.3692940712586025
1500000US340210036022,0.6906392694063926,0.2786577639903955
1500000US340210036023,0.6403973509933775,0.19784185512457078
1500000US340210037031,0.9229050279329609,0.062028777272209054
1500000US340210037032,0.8205938092229943,0.14515990340884893
1500000US340210037034,0.22105263157894736,0.21377129423086963
1500000US340210037041,0.9749478079331941,0.027460000458428432
1500000US340210037042,0.9014778325123153,0.09402835869903489
1500000US340210037061,0.8480769230769231,0.10589824121406861
1500000US340210037062,0.8048192771084337,0.1695833652429059
1500000US340210037071,0.8670520231213873,0.1945092416893225
1500000US340210037072,0.0,0.0
1500000US340210037073,0.6080273270708796,0.17974103723788823
1500000US340210037081,0.8791714614499425,0.06431154517213804
1500000US340210037082,0.8351498637602179,0.14205390871784265
1500000US340210037083,1.0,0.0
1500000US340210037084,0.835820895522388,0.09609573815498738
1500000US340210038001,0.9450800915331807,0.05593309428047363
1500000US340210038002,0.9740566037735849,0.029080885766419415
1500000US340210038003,1.0,0.0
1500000US340210038004,0.9354838709677419,0.08001654113853773
1500000US340210038005,0.9731543624161074,0.04766547037551832
1500000US340210038006,0.8449848024316109,0.18304620365231067
1500000US340210038007,0.851619644723093,0.14431662890289357
1500000US340210039021,0.9372056514913658,0.05404709038950892
1500000US340210039022,0.8930976430976431,0.05458900459306814
1500000US340210039031,0.9921436588103255,0.01966555701114787
1500000US340210039032,0.9828571428571429,0.07500026995712136
1500000US340210039033,0.8795180722891566,0.07347319774741358
1500000US340210039041,0.8658048630347799,0.14243902356230595
1500000US340210039042,0.8921765295887663,0.0661274083168118
1500000US340210039043,0.8798449612403101,0.1485976180418049
1500000US340210039051,0.9828066914498141,0.015625646172911456
1500000US340210039052,0.9739978331527628,0.029548125886442973
1500000US340210039053,0.9858256555634302,0.01250639136471118
1500000US340210040001,0.928927680798005,0.06583554120902797
1500000US340210040002,0.8781512605042017,0.05303370791332442
1500000US340210040003,0.7198443579766537,0.09075767777575525
1500000US340210040004,0.6835043409629045,0.31136278942795864
1500000US340210042031,0.8552631578947368,0.08262258249924069
1500000US340210042032,0.9096349491322562,0.0878112232497084
1500000US340210042033,0.9099099099099099,0.07312232115828654
1500000US340210042041,0.8235632183908046,0.13626090373952515
1500000US340210042042,0.9907692307692307,0.00994991943292075
1500000US340210042043,0.8931623931623932,0.14121942072416677
1500000US340210042044,0.9722222222222222,0.036247697038749936
1500000US340210042051,0.739404869251578,0.13115440179228602
1500000US340210042052,0.979328165374677,0.021550121116241723
1500000US340210042061,0.904178674351585,0.08254810622067683
1500000US340210042062,0.9117647058823529,0.07849686545800977
1500000US340210043061,0.9828104856037817,0.0169218332785762
1500000US340210043062,0.9660404624277457,0.03203271039608209
1500000US340210043071,0.9831460674157303,0.017035275160902134
1500000US340210043072,0.984375,0.017528884720753885
1500000US340210043073,0.8483699772554966,0.10741213335369879
1500000US340210043091,0.9565217391304348,0.05156367673418087
